transaction_id,date,store_id,product_id,quantity,unit_price,discount_pct,sales_value
468,2023-01-12,3,17,2.0,241.5,0.0717948669579578,448.32
469,2023-01-12,7,24,4.0,197.31,0.0,789.24
470,2023-01-12,6,34,2.0,6.03,0.0,12.06
471,2023-01-12,7,28,1.0,38.16,0.0,38.16
472,2023-01-12,7,39,2.0,19.02,0.0,38.04
473,2023-01-12,2,22,1.0,79.06,0.0,79.06
474,2023-01-12,8,17,3.0,241.5,0.0,724.5
475,2023-01-12,8,34,4.0,6.03,0.0,24.12
476,2023-01-12,3,6,1.0,63.67,0.19431243269215326,51.3
477,2023-01-12,4,6,2.0,63.67,0.0,127.34
478,2023-01-12,8,34,4.0,6.03,0.0,24.12
479,2023-01-12,7,1,3.0,94.28,0.0,282.84
480,2023-01-12,8,10,4.0,173.99,0.0,695.96
481,2023-01-12,7,21,1.0,70.06,0.057778899979339424,66.01
482,2023-01-12,5,5,3.0,185.37,0.0,556.11
483,2023-01-12,2,2,2.0,41.66,0.0,83.32
484,2023-01-12,2,22,3.0,79.06,0.0,237.18
485,2023-01-12,4,2,3.0,41.66,0.0,124.98
486,2023-01-12,8,10,5.0,173.99,0.0,869.95
487,2023-01-12,8,34,3.0,6.03,0.09178300286780532,16.43
488,2023-01-12,6,16,3.0,180.43,0.0,541.29
489,2023-01-12,1,39,4.0,19.02,0.29793565429195973,53.41
490,2023-01-12,5,22,2.0,79.06,0.06816771790250407,147.34
491,2023-01-12,2,12,4.0,204.81,0.0,819.24
492,2023-01-12,5,24,4.0,197.31,0.0,789.24
493,2023-01-12,2,40,1.0,115.79,0.0,115.79
494,2023-01-12,5,38,4.0,235.01,0.0,940.04
495,2023-01-12,3,10,5.0,173.99,0.0,869.95
496,2023-01-12,7,35,5.0,248.73,0.0,1243.65
497,2023-01-12,2,32,1.0,181.5,0.0,181.5
498,2023-01-12,5,7,2.0,159.35,0.15207658568986276,270.23
499,2023-01-12,8,21,2.0,70.06,0.0,140.12
500,2023-01-12,1,20,4.0,11.5,0.0,46.0
501,2023-01-12,3,26,4.0,92.25,0.0,369.0
502,2023-01-13,7,19,5.0,52.25,0.0,261.25
503,2023-01-13,2,9,5.0,147.97,0.2559475960553237,550.49
504,2023-01-13,3,28,1.0,38.16,0.28876512787124725,27.14
505,2023-01-13,1,20,5.0,11.5,0.0,57.5
506,2023-01-13,6,7,1.0,159.35,0.0,159.35
507,2023-01-13,3,14,4.0,279.94,0.0,1119.76
508,2023-01-13,3,9,3.0,147.97,0.0,443.91
509,2023-01-13,7,19,1.0,52.25,0.0,52.25
510,2023-01-13,3,14,2.0,279.94,0.0,559.88
511,2023-01-13,3,38,1.0,235.01,0.0,235.01
512,2023-01-13,2,36,5.0,199.37,0.0,996.85
513,2023-01-13,8,40,4.0,115.79,0.0,463.16
514,2023-01-13,6,17,4.0,241.5,0.14595972076124486,825.0
515,2023-01-13,6,30,1.0,19.62,0.1640591272388855,16.4
516,2023-01-13,6,9,3.0,147.97,0.0,443.91
517,2023-01-13,4,33,2.0,45.39,0.08025625012129826,83.49
518,2023-01-13,5,25,4.0,96.32,0.15473694754686884,325.66
519,2023-01-13,8,14,5.0,279.94,0.0,1399.7
520,2023-01-13,6,11,5.0,50.65,0.0,253.25
521,2023-01-13,3,35,3.0,248.73,0.0,746.19
522,2023-01-13,3,14,4.0,279.94,0.0,1119.76
523,2023-01-13,6,30,1.0,19.62,0.0,19.62
524,2023-01-13,7,4,5.0,11.33,0.0,56.65
525,2023-01-13,6,4,3.0,11.33,0.0,33.99
526,2023-01-13,3,28,4.0,38.16,0.14047999770946623,131.2
527,2023-01-13,4,8,4.0,94.17,0.0,376.68
528,2023-01-13,1,2,4.0,41.66,0.05253279600693585,157.89
529,2023-01-13,1,22,4.0,79.06,0.0,316.24
530,2023-01-13,8,16,4.0,180.43,0.0,721.72
531,2023-01-13,8,29,5.0,239.04,0.0,1195.2
532,2023-01-13,6,30,3.0,19.62,0.0,58.86
533,2023-01-13,2,12,4.0,204.81,0.0,819.24
534,2023-01-13,6,35,2.0,248.73,0.0,497.46
535,2023-01-13,7,11,2.0,50.65,0.27561332682146045,73.38
536,2023-01-13,6,21,3.0,70.06,0.0,210.18
537,2023-01-13,8,21,1.0,70.06,0.0,70.06
538,2023-01-13,1,5,1.0,185.37,0.0,185.37
539,2023-01-13,3,20,1.0,11.5,0.0,11.5
540,2023-01-13,6,37,2.0,229.05,0.0,458.1
541,2023-01-13,3,3,1.0,140.11,0.0,140.11
542,2023-01-13,3,33,5.0,45.39,0.0,226.95
543,2023-01-14,5,28,5.0,38.16,0.0,190.8
544,2023-01-14,6,37,4.0,229.05,0.18180654520995004,749.63
545,2023-01-14,1,7,5.0,159.35,0.0,796.75
546,2023-01-14,7,4,5.0,11.33,0.0,56.65
547,2023-01-14,7,37,1.0,229.05,0.0,229.05
548,2023-01-14,1,1,1.0,94.28,0.0,94.28
549,2023-01-14,7,1,5.0,94.28,0.23326279746499834,361.44
550,2023-01-14,8,20,2.0,11.5,0.0,23.0
551,2023-01-14,1,19,5.0,52.25,0.0,261.25
552,2023-01-14,6,29,,239.04,0.29763650819253334,839.46
553,2023-01-14,4,10,3.0,173.99,0.0,521.97
554,2023-01-14,5,18,3.0,26.73,0.0,80.19
555,2023-01-14,6,28,3.0,38.16,0.0724530385706935,106.19
556,2023-01-14,3,35,2.0,248.73,0.0,497.46
557,2023-01-14,2,31,2.0,202.74,0.0,405.48
558,2023-01-14,4,27,5.0,125.49,0.0,627.45
559,2023-01-14,3,11,3.0,50.65,0.20822658266960853,120.31
560,2023-01-14,5,38,2.0,235.01,0.0,470.02
561,2023-01-14,7,5,1.0,185.37,0.0,185.37
562,2023-01-14,1,8,5.0,94.17,0.0,470.85
563,2023-01-14,5,34,4.0,6.03,0.0,24.12
564,2023-01-14,6,12,5.0,204.81,0.0,1024.05
565,2023-01-14,2,38,4.0,235.01,0.0,940.04
566,2023-01-14,6,1,3.0,94.28,0.0,282.84
567,2023-01-14,4,31,4.0,202.74,0.0,810.96
568,2023-01-14,4,4,3.0,11.33,0.0,33.99
569,2023-01-14,2,5,1.0,185.37,0.0,185.37
570,2023-01-14,8,30,4.0,19.62,0.0,78.48
571,2023-01-14,3,24,5.0,197.31,0.0,986.55
572,2023-01-14,3,3,3.0,140.11,0.0,420.33
573,2023-01-14,4,11,5.0,50.65,0.0,253.25
574,2023-01-14,4,4,2.0,11.33,0.0,22.66
575,2023-01-14,7,26,3.0,92.25,0.0,276.75
576,2023-01-14,1,27,4.0,125.49,0.0,501.96
577,2023-01-14,7,27,3.0,125.49,0.0,376.47
578,2023-01-14,7,6,5.0,63.67,0.0,318.35
579,2023-01-14,8,15,1.0,242.67,0.07523529999438038,224.41
580,2023-01-14,3,30,3.0,19.62,0.26723606306978626,43.13
581,2023-01-14,8,37,4.0,229.05,0.0,916.2
582,2023-01-14,8,37,2.0,229.05,0.0,458.1
583,2023-01-14,2,37,1.0,229.05,0.0,229.05
584,2023-01-14,3,35,2.0,248.73,0.0,497.46
585,2023-01-14,1,23,3.0,78.96,0.0,236.88
586,2023-01-14,6,6,5.0,63.67,0.08629912822116508,290.88
587,2023-01-14,4,4,5.0,11.33,0.0,56.65
588,2023-01-14,4,18,4.0,26.73,0.0,106.92
589,2023-01-14,1,9,5.0,147.97,0.0,739.85
590,2023-01-14,8,29,1.0,239.04,0.0,239.04
591,2023-01-14,7,13,5.0,226.66,0.0,1133.3
592,2023-01-14,2,17,4.0,241.5,0.12312877276768545,847.06
593,2023-01-15,6,24,4.0,197.31,0.2777671756918459,570.02
594,2023-01-15,5,15,4.0,242.67,0.0,970.68
595,2023-01-15,7,22,4.0,79.06,0.0,316.24
596,2023-01-15,5,30,2.0,19.62,0.0,39.24
597,2023-01-15,7,4,3.0,11.33,0.0,33.99
598,2023-01-15,1,13,5.0,226.66,0.23405010626519052,868.05
599,2023-01-15,1,23,3.0,78.96,0.0,236.88
600,2023-01-15,1,8,1.0,94.17,0.0,94.17
601,2023-01-15,6,18,4.0,26.73,0.1166687991654944,94.45
602,2023-01-15,5,12,3.0,204.81,0.0,614.43
603,2023-01-15,5,31,5.0,202.74,0.0,1013.7
604,2023-01-15,5,14,1.0,279.94,0.0,279.94
605,2023-01-15,3,34,2.0,6.03,0.0,12.06
606,2023-01-15,5,18,2.0,26.73,0.0,53.46
607,2023-01-15,3,34,5.0,6.03,0.0,30.15
608,2023-01-15,1,11,1.0,50.65,0.0,50.65
609,2023-01-15,1,12,4.0,204.81,0.0,819.24
610,2023-01-15,6,15,3.0,242.67,0.0,728.01
611,2023-01-15,7,31,1.0,202.74,0.0,202.74
612,2023-01-15,1,29,2.0,239.04,0.0,478.08
613,2023-01-15,7,26,5.0,92.25,0.069096236247864,429.38
614,2023-01-15,7,18,5.0,26.73,0.0,133.65
615,2023-01-15,8,32,3.0,181.5,0.0,544.5
616,2023-01-15,6,22,5.0,79.06,0.09543479767736575,357.57
617,2023-01-15,2,38,5.0,235.01,0.0,1175.05
618,2023-01-15,2,17,1.0,241.5,0.0,241.5
619,2023-01-15,4,23,4.0,78.96,0.13545092637304562,273.06
620,2023-01-15,8,24,3.0,197.31,0.0,591.93
621,2023-01-15,6,8,1.0,94.17,0.0,94.17
622,2023-01-15,4,6,4.0,63.67,0.0,254.68
623,2023-01-15,4,5,1.0,185.37,0.1926624059702337,149.66
624,2023-01-15,8,29,1.0,239.04,0.1920231280844668,193.14
625,2023-01-15,2,28,5.0,38.16,0.0,190.8
626,2023-01-15,6,11,4.0,50.65,0.0,202.6
627,2023-01-15,2,1,3.0,94.28,0.0,282.84
628,2023-01-15,4,19,3.0,52.25,0.0,156.75
629,2023-01-15,6,9,4.0,147.97,0.18674081284284705,481.35
630,2023-01-15,4,27,5.0,125.49,0.0,627.45
631,2023-01-15,5,34,2.0,6.03,0.0,12.06
632,2023-01-16,3,17,2.0,241.5,0.0,483.0
633,2023-01-16,4,26,2.0,92.25,0.0,184.5
634,2023-01-16,8,7,5.0,159.35,0.0,796.75
635,2023-01-16,3,26,3.0,92.25,0.0,276.75
636,2023-01-16,5,25,5.0,96.32,0.0,481.6
637,2023-01-16,1,10,4.0,173.99,0.0,695.96
638,2023-01-16,5,19,5.0,52.25,0.0,261.25
639,2023-01-16,2,11,3.0,50.65,0.0,151.95
640,2023-01-16,2,13,4.0,226.66,0.0,906.64
641,2023-01-16,4,8,1.0,94.17,0.0,94.17
642,2023-01-16,5,40,1.0,115.79,0.0,115.79
643,2023-01-16,7,4,3.0,11.33,0.0,33.99
644,2023-01-16,4,31,5.0,202.74,0.0,1013.7
645,2023-01-16,7,28,2.0,38.16,0.0,76.32
646,2023-01-16,4,11,3.0,50.65,0.0,151.95
647,2023-01-16,2,1,4.0,94.28,0.0,377.12
648,2023-01-16,4,38,4.0,235.01,0.0,940.04
649,2023-01-16,2,24,1.0,197.31,0.0,197.31
650,2023-01-16,8,31,4.0,202.74,0.0,810.96
651,2023-01-16,1,26,3.0,92.25,0.19101850720837943,223.89
652,2023-01-16,7,5,4.0,185.37,0.1396446153812183,637.94
653,2023-01-16,5,20,3.0,11.5,0.0,34.5
654,2023-01-16,8,11,2.0,50.65,0.0,101.3
655,2023-01-16,8,33,1.0,45.39,0.0,45.39
656,2023-01-16,4,38,4.0,235.01,0.0,940.04
657,2023-01-16,2,27,3.0,125.49,0.0,376.47
658,2023-01-16,3,34,5.0,6.03,0.0,30.15
659,2023-01-16,7,15,1.0,242.67,0.0,242.67
660,2023-01-16,8,32,2.0,181.5,0.0,363.0
661,2023-01-16,4,21,3.0,70.06,0.0590047045728566,197.78
662,2023-01-16,6,5,2.0,185.37,0.0,370.74
663,2023-01-17,5,27,1.0,125.49,0.0,125.49
664,2023-01-17,4,4,3.0,11.33,0.0,33.99
665,2023-01-17,5,15,3.0,242.67,0.0,728.01
666,2023-01-17,8,35,1.0,248.73,0.0,248.73
667,2023-01-17,3,37,3.0,229.05,0.0,687.15
668,2023-01-17,8,1,4.0,94.28,0.0,377.12
669,2023-01-17,3,3,5.0,140.11,0.0,700.55
670,2023-01-17,5,24,5.0,197.31,0.0,986.55
671,2023-01-17,3,27,1.0,125.49,0.0,125.49
672,2023-01-17,4,40,3.0,115.79,0.0,347.37
673,2023-01-17,2,36,2.0,199.37,0.0,398.74
674,2023-01-17,3,34,2.0,6.03,0.0,12.06
675,2023-01-17,3,29,3.0,239.04,0.0,717.12
676,2023-01-17,5,24,2.0,197.31,0.0,394.62
677,2023-01-17,4,24,1.0,197.31,0.0,197.31
678,2023-01-17,7,4,1.0,11.33,0.06708830007748966,10.57
679,2023-01-17,7,3,3.0,140.11,0.0,420.33
680,2023-01-17,7,34,2.0,6.03,0.1214395811481765,10.6
681,2023-01-17,7,23,1.0,78.96,0.0,78.96
682,2023-01-17,2,23,1.0,78.96,0.0,78.96
683,2023-01-17,8,5,4.0,185.37,0.0,741.48
684,2023-01-17,5,31,4.0,202.74,0.0,810.96
685,2023-01-17,5,6,1.0,63.67,0.0,63.67
686,2023-01-17,6,37,3.0,229.05,0.0,687.15
687,2023-01-17,4,10,5.0,173.99,0.0,869.95
688,2023-01-17,7,40,5.0,115.79,0.0,578.95
689,2023-01-17,2,7,1.0,159.35,0.20807053840940998,126.19
690,2023-01-17,4,39,1.0,19.02,0.0,19.02
691,2023-01-17,7,38,1.0,235.01,0.0,235.01
692,2023-01-17,2,21,3.0,70.06,0.0,210.18
693,2023-01-17,4,20,4.0,11.5,0.0,46.0
694,2023-01-17,5,3,1.0,140.11,0.0,140.11
695,2023-01-17,5,22,1.0,79.06,0.0,79.06
696,2023-01-17,8,4,2.0,11.33,0.0,22.66
697,2023-01-17,1,28,3.0,38.16,0.29509218523554626,80.7
698,2023-01-17,8,12,1.0,204.81,0.0,204.81
699,2023-01-17,3,38,2.0,235.01,0.0,470.02
700,2023-01-17,8,36,5.0,199.37,0.0,996.85
701,2023-01-17,7,5,1.0,185.37,0.0,185.37
702,2023-01-17,6,13,1.0,226.66,0.0,226.66
703,2023-01-17,4,23,2.0,78.96,0.0,157.92
704,2023-01-17,6,30,3.0,19.62,0.0,58.86
705,2023-01-17,1,37,1.0,229.05,0.0,229.05
706,2023-01-18,4,30,4.0,19.62,0.0,78.48
707,2023-01-18,7,34,3.0,6.03,0.0,18.09
708,2023-01-18,3,22,1.0,79.06,0.0,79.06
709,2023-01-18,3,3,2.0,140.11,0.15283486662478596,237.39
710,2023-01-18,2,6,,63.67,0.0,254.68
711,2023-01-18,2,15,1.0,242.67,0.20948856567118468,191.83
712,2023-01-18,1,27,5.0,125.49,0.0,627.45
713,2023-01-18,3,10,2.0,173.99,0.17485794246670883,287.13
714,2023-01-18,8,9,1.0,147.97,0.18375637614973322,120.78
715,2023-01-18,2,33,2.0,45.39,0.0,90.78
716,2023-01-18,4,32,2.0,181.5,0.0,363.0
717,2023-01-18,8,6,3.0,63.67,0.0,191.01
718,2023-01-18,2,36,2.0,199.37,0.0,398.74
719,2023-01-18,6,2,3.0,41.66,0.0,124.98
720,2023-01-18,6,29,4.0,239.04,0.0,956.16
721,2023-01-18,2,4,3.0,11.33,0.0,33.99
722,2023-01-18,3,1,5.0,94.28,0.0,471.4
723,2023-01-18,7,19,1.0,52.25,0.0,52.25
724,2023-01-18,7,26,4.0,92.25,0.0,369.0
725,2023-01-18,3,25,4.0,96.32,0.0,385.28
726,2023-01-18,5,10,5.0,173.99,0.0,869.95
727,2023-01-18,7,15,3.0,242.67,0.0,728.01
728,2023-01-18,6,22,1.0,79.06,0.0,79.06
729,2023-01-18,4,21,3.0,70.06,0.0,210.18
730,2023-01-18,3,22,2.0,79.06,0.0,158.12
731,2023-01-18,1,36,3.0,199.37,0.0,598.11
732,2023-01-18,6,34,4.0,6.03,0.0,24.12
733,2023-01-18,4,30,1.0,19.62,0.0,19.62
734,2023-01-18,4,25,3.0,96.32,0.0,288.96
735,2023-01-18,3,28,1.0,38.16,0.0,38.16
736,2023-01-18,4,1,1.0,94.28,0.0,94.28
737,2023-01-18,3,4,2.0,11.33,0.0,22.66
738,2023-01-18,7,7,2.0,159.35,0.0,318.7
739,2023-01-18,2,9,4.0,147.97,0.0,591.88
740,2023-01-19,4,5,3.0,185.37,0.0,556.11
741,2023-01-19,4,23,5.0,78.96,0.0,394.8
742,2023-01-19,3,17,1.0,241.5,0.0,241.5
743,2023-01-19,8,12,1.0,204.81,0.0,204.81
744,2023-01-19,2,23,1.0,78.96,0.22719141380728858,61.02
745,2023-01-19,7,16,3.0,180.43,0.0,541.29
746,2023-01-19,1,3,3.0,140.11,0.0,420.33
747,2023-01-19,5,30,2.0,19.62,0.0,39.24
748,2023-01-19,5,22,2.0,79.06,0.0,158.12
749,2023-01-19,7,9,1.0,147.97,0.0,147.97
750,2023-01-19,2,29,5.0,239.04,0.0,1195.2
751,2023-01-19,4,37,2.0,229.05,0.0,458.1
752,2023-01-19,8,23,2.0,78.96,0.0,157.92
753,2023-01-19,1,13,3.0,226.66,0.0,679.98
754,2023-01-19,5,32,5.0,181.5,0.0,907.5
755,2023-01-19,7,23,1.0,78.96,0.0,78.96
756,2023-01-19,6,17,2.0,241.5,0.0,483.0
757,2023-01-19,8,40,5.0,115.79,0.0,578.95
758,2023-01-19,7,21,5.0,70.06,0.2507505179894593,262.46
759,2023-01-19,8,2,1.0,41.66,0.0,41.66
760,2023-01-19,5,37,5.0,229.05,0.0,1145.25
761,2023-01-19,4,6,5.0,63.67,0.0,318.35
762,2023-01-19,6,18,5.0,26.73,0.0,133.65
763,2023-01-19,2,30,2.0,19.62,0.23556329679977178,30.0
764,2023-01-19,1,22,1.0,79.06,0.0,79.06
765,2023-01-19,2,33,5.0,45.39,0.0,226.95
766,2023-01-19,2,30,5.0,19.62,0.0,98.1
767,2023-01-19,7,17,2.0,241.5,0.0,483.0
768,2023-01-19,8,32,1.0,181.5,0.2770571221750807,131.21
769,2023-01-19,1,14,3.0,279.94,0.0,839.82
770,2023-01-19,1,10,2.0,173.99,0.19928882649757546,278.63
771,2023-01-19,5,36,1.0,199.37,0.0,199.37
772,2023-01-19,5,34,5.0,6.03,0.0,30.15
773,2023-01-19,1,9,1.0,147.97,0.0,147.97
774,2023-01-19,6,28,1.0,38.16,0.0,38.16
775,2023-01-19,3,11,1.0,50.65,0.0,50.65
776,2023-01-19,5,14,3.0,279.94,0.0,839.82
777,2023-01-19,3,39,1.0,19.02,0.0,19.02
778,2023-01-19,7,19,3.0,52.25,0.0,156.75
779,2023-01-19,6,15,5.0,242.67,0.0,1213.35
780,2023-01-19,1,28,3.0,38.16,0.12845670205610388,99.77
781,2023-01-20,6,1,5.0,94.28,0.0,471.4
782,2023-01-20,6,30,5.0,19.62,0.0,98.1
783,2023-01-20,4,32,3.0,181.5,0.0,544.5
784,2023-01-20,2,28,5.0,38.16,0.0,190.8
785,2023-01-20,4,21,4.0,70.06,0.265261324875828,205.9
786,2023-01-20,3,13,2.0,226.66,0.16529172531347752,378.39
787,2023-01-20,7,27,1.0,125.49,0.0,125.49
788,2023-01-20,8,36,3.0,199.37,0.17600094089908153,492.84
789,2023-01-20,1,7,5.0,159.35,0.28730017329522284,567.84
790,2023-01-20,2,22,5.0,79.06,0.0,395.3
791,2023-01-20,2,10,2.0,173.99,0.0,347.98
792,2023-01-20,2,39,2.0,19.02,0.0,38.04
793,2023-01-20,4,15,3.0,242.67,0.07751582105027881,671.58
794,2023-01-20,3,15,1.0,242.67,0.0,242.67
795,2023-01-20,2,4,5.0,11.33,0.2079108787707229,44.87
796,2023-01-20,7,32,3.0,181.5,0.0,544.5
797,2023-01-20,2,23,4.0,78.96,0.0,315.84
798,2023-01-20,6,6,4.0,63.67,0.0,254.68
799,2023-01-20,8,24,3.0,197.31,0.0,591.93
800,2023-01-20,1,20,5.0,11.5,0.1886719274450216,46.65
801,2023-01-20,8,37,3.0,229.05,0.0,687.15
802,2023-01-20,6,20,5.0,11.5,0.0,57.5
803,2023-01-20,6,12,2.0,204.81,0.0,409.62
804,2023-01-20,1,33,3.0,45.39,0.10104163979206075,122.41
805,2023-01-20,7,28,5.0,38.16,0.0,190.8
806,2023-01-20,3,8,3.0,94.17,0.0,282.51
807,2023-01-20,6,1,3.0,94.28,0.0,282.84
808,2023-01-20,3,37,5.0,229.05,0.0,1145.25
809,2023-01-20,6,22,5.0,79.06,0.0,395.3
810,2023-01-20,5,6,1.0,63.67,0.0,63.67
811,2023-01-21,4,23,4.0,78.96,0.0,315.84
812,2023-01-21,6,24,5.0,197.31,0.17153262130373104,817.32
813,2023-01-21,6,9,2.0,147.97,0.0,295.94
814,2023-01-21,3,35,4.0,248.73,0.0,994.92
815,2023-01-21,4,20,2.0,11.5,0.0,23.0
816,2023-01-21,8,37,2.0,229.05,0.0,458.1
817,2023-01-21,2,17,3.0,241.5,0.0,724.5
818,2023-01-21,6,31,4.0,202.74,0.0,810.96
819,2023-01-21,5,8,5.0,94.17,0.0,470.85
820,2023-01-21,5,15,2.0,242.67,0.0,485.34
821,2023-01-21,2,31,3.0,202.74,0.0,608.22
822,2023-01-21,5,30,4.0,19.62,0.0,78.48
823,2023-01-21,1,20,4.0,11.5,0.0,46.0
824,2023-01-21,6,39,1.0,19.02,0.15749630353026495,16.02
825,2023-01-21,2,12,1.0,204.81,0.0,204.81
826,2023-01-21,4,17,2.0,241.5,0.0,483.0
827,2023-01-21,6,30,1.0,19.62,0.0,19.62
828,2023-01-21,2,29,2.0,239.04,0.0,478.08
829,2023-01-21,3,19,5.0,52.25,0.0,261.25
830,2023-01-21,8,11,2.0,50.65,0.0,101.3
831,2023-01-21,4,34,1.0,6.03,0.0,6.03
832,2023-01-21,8,7,5.0,159.35,0.0,796.75
833,2023-01-21,3,34,1.0,6.03,0.0,6.03
834,2023-01-21,6,20,2.0,11.5,0.0,23.0
835,2023-01-21,4,38,3.0,235.01,0.20378228513529995,561.36
836,2023-01-21,8,24,4.0,197.31,0.0,789.24
837,2023-01-21,5,10,1.0,173.99,0.0,173.99
838,2023-01-21,8,32,2.0,181.5,0.0,363.0
839,2023-01-21,2,15,5.0,242.67,0.06256075245574554,1137.44
840,2023-01-21,6,37,1.0,229.05,0.0,229.05
841,2023-01-21,1,20,1.0,11.5,0.0,11.5
842,2023-01-21,8,3,4.0,140.11,0.0,560.44
843,2023-01-21,4,37,2.0,229.05,0.0,458.1
844,2023-01-21,4,40,3.0,115.79,0.0,347.37
845,2023-01-21,7,8,5.0,94.17,0.0,470.85
846,2023-01-21,8,40,2.0,115.79,0.0,231.58
847,2023-01-21,6,23,5.0,78.96,0.0,394.8
848,2023-01-21,6,40,1.0,115.79,0.0,115.79
849,2023-01-21,3,11,4.0,50.65,0.0,202.6
850,2023-01-21,7,8,4.0,94.17,0.07789824998931187,347.34
851,2023-01-21,8,29,3.0,239.04,0.0,717.12
852,2023-01-21,5,30,4.0,19.62,0.0,78.48
853,2023-01-21,3,10,1.0,173.99,0.0,173.99
854,2023-01-21,7,39,3.0,19.02,0.0,57.06
855,2023-01-21,8,28,2.0,38.16,0.0,76.32
856,2023-01-21,8,36,4.0,199.37,0.0,797.48
857,2023-01-21,3,13,3.0,226.66,0.0,679.98
858,2023-01-22,8,38,2.0,235.01,0.23704020659692138,358.61
859,2023-01-22,2,28,2.0,38.16,0.0,76.32
860,2023-01-22,5,2,1.0,41.66,0.0,41.66
861,2023-01-22,5,38,2.0,235.01,0.1558869789979741,396.75
862,2023-01-22,5,37,4.0,229.05,0.0,916.2
863,2023-01-22,8,4,2.0,11.33,0.0,22.66
864,2023-01-22,7,22,3.0,79.06,0.0,237.18
865,2023-01-22,8,26,3.0,92.25,0.0,276.75
866,2023-01-22,6,36,5.0,199.37,0.0,996.85
867,2023-01-22,6,13,3.0,226.66,0.07892532954507554,626.31
868,2023-01-22,2,32,2.0,181.5,0.0,363.0
869,2023-01-22,6,17,3.0,241.5,0.18089662130536321,593.44
870,2023-01-22,5,36,1.0,199.37,0.0,199.37
871,2023-01-22,5,19,3.0,52.25,0.2973579414449079,110.14
872,2023-01-22,8,35,4.0,248.73,0.0,994.92
873,2023-01-22,3,40,1.0,115.79,0.0,115.79
874,2023-01-22,6,28,5.0,38.16,0.0,190.8
875,2023-01-22,8,1,4.0,94.28,0.0,377.12
876,2023-01-22,1,18,2.0,26.73,0.0,53.46
877,2023-01-22,1,40,2.0,115.79,0.0,231.58
878,2023-01-22,3,33,2.0,45.39,0.2739710452981649,65.91
879,2023-01-22,3,12,4.0,204.81,0.0,819.24
880,2023-01-22,3,8,4.0,94.17,0.0,376.68
881,2023-01-22,8,24,4.0,197.31,0.06294647218320422,739.56
882,2023-01-22,1,16,1.0,180.43,0.18932764382857714,146.27
883,2023-01-22,5,4,1.0,11.33,0.0,11.33
884,2023-01-22,3,38,2.0,235.01,0.25864773814881803,348.45
885,2023-01-22,2,27,3.0,125.49,0.0,376.47
886,2023-01-22,7,9,2.0,147.97,0.0,295.94
887,2023-01-22,8,16,5.0,180.43,0.0,902.15
888,2023-01-22,3,12,1.0,204.81,0.0,204.81
889,2023-01-22,7,31,4.0,202.74,0.0,810.96
890,2023-01-22,4,24,1.0,197.31,0.0,197.31
891,2023-01-22,3,14,4.0,279.94,0.0,1119.76
892,2023-01-22,1,25,5.0,96.32,0.0,481.6
893,2023-01-22,6,34,5.0,6.03,0.0,30.15
894,2023-01-22,3,3,1.0,140.11,0.0,140.11
895,2023-01-23,2,35,4.0,248.73,0.0,994.92
896,2023-01-23,2,17,4.0,241.5,0.0,966.0
897,2023-01-23,7,35,5.0,248.73,0.0,1243.65
898,2023-01-23,5,19,2.0,52.25,0.0,104.5
899,2023-01-23,2,20,4.0,11.5,0.1455630629943646,39.3
900,2023-01-23,4,36,5.0,199.37,0.0,996.85
901,2023-01-23,6,35,2.0,248.73,0.0,497.46
902,2023-01-23,6,32,3.0,181.5,0.24504731712074873,411.07
903,2023-01-23,3,40,3.0,115.79,0.0,347.37
904,2023-01-23,8,24,1.0,197.31,0.0,197.31
905,2023-01-23,2,17,5.0,241.5,0.0,1207.5
906,2023-01-23,2,7,2.0,159.35,0.0,318.7
907,2023-01-23,4,1,4.0,94.28,0.0,377.12
908,2023-01-23,1,35,3.0,248.73,0.0,746.19
909,2023-01-23,1,32,2.0,181.5,0.0,363.0
910,2023-01-23,6,36,5.0,199.37,0.0,996.85
911,2023-01-23,6,13,1.0,226.66,0.0,226.66
912,2023-01-23,5,6,3.0,63.67,0.0,191.01
913,2023-01-23,7,14,2.0,279.94,0.0,559.88
914,2023-01-23,8,37,2.0,229.05,0.0,458.1
915,2023-01-23,4,15,2.0,242.67,0.0,485.34
916,2023-01-23,7,4,5.0,11.33,0.0,56.65
917,2023-01-23,7,40,5.0,115.79,0.0,578.95
918,2023-01-23,3,16,5.0,180.43,0.0,902.15
919,2023-01-24,6,26,4.0,92.25,0.0,369.0
920,2023-01-24,7,16,4.0,180.43,0.0,721.72
921,2023-01-24,7,6,3.0,63.67,0.2909557902196184,135.43
922,2023-01-24,1,12,5.0,204.81,0.08377003655644018,938.27
923,2023-01-24,1,13,2.0,226.66,0.0,453.32
924,2023-01-24,6,4,5.0,11.33,0.27239415458262306,41.22
925,2023-01-24,3,39,5.0,19.02,0.0,95.1
926,2023-01-24,4,2,3.0,41.66,0.0,124.98
927,2023-01-24,8,26,4.0,92.25,0.05135123091816747,350.05
928,2023-01-24,2,27,5.0,125.49,0.0,627.45
929,2023-01-24,2,27,4.0,125.49,0.0,501.96
930,2023-01-24,3,15,1.0,242.67,0.0,242.67
931,2023-01-24,3,8,4.0,94.17,0.0,376.68
932,2023-01-24,3,7,2.0,159.35,0.0,318.7
933,2023-01-24,5,40,2.0,115.79,0.0,231.58
934,2023-01-24,5,12,5.0,204.81,0.0,1024.05
